@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R12,26,31,32,48,58,63,69,77,78,82,84,85,90,91,92,122,128,129,130,134,150,166,169,173,177,185,205,217,224,229,234,236,268,278,280,282,287,307,342,365,367,371,392,396,397,405,407,411,414,415,420,435,455,459,465,467,473,474,478,481,490,491,519,525,526,541,557,559,561,565,571,576,579,584,601,607,620,636,641,643,652,656,658,673,759,768,770,771,804,813,837,866,912,960,977,983,996,1000,1007,1014,1015,1030,1035,1051,1057,1061,1071,1087,1100,1109,1118,1119,1122,1127,1157,1167,1168,1194,1196,1206,1220,1224,1226,1234,1236,1238,1239,1247,1248,1250,1260,1264,1270,1277,1309'

@attribute pcm_intensity_sma_skewness numeric
@attribute pcm_loudness_sma_linregc1 numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute pcm_loudness_sma_kurtosis numeric
@attribute mfcc_sma[1]_linregerrQ numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[3]_amean numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[3]_linregerrA numeric
@attribute mfcc_sma[3]_quartile1 numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[3]_quartile3 numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[5]_quartile2 numeric
@attribute mfcc_sma[5]_quartile3 numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_iqr1-2 numeric
@attribute mfcc_sma[7]_quartile1 numeric
@attribute mfcc_sma[7]_iqr1-2 numeric
@attribute mfcc_sma[8]_min numeric
@attribute mfcc_sma[8]_amean numeric
@attribute mfcc_sma[8]_quartile1 numeric
@attribute mfcc_sma[9]_quartile2 numeric
@attribute mfcc_sma[10]_linregc2 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[11]_max numeric
@attribute mfcc_sma[11]_amean numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute lspFreq_sma[0]_min numeric
@attribute lspFreq_sma[0]_skewness numeric
@attribute lspFreq_sma[0]_quartile1 numeric
@attribute lspFreq_sma[0]_quartile3 numeric
@attribute lspFreq_sma[1]_min numeric
@attribute lspFreq_sma[2]_range numeric
@attribute lspFreq_sma[3]_iqr1-3 numeric
@attribute lspFreq_sma[5]_maxPos numeric
@attribute lspFreq_sma[5]_amean numeric
@attribute lspFreq_sma[5]_linregerrQ numeric
@attribute lspFreq_sma[6]_skewness numeric
@attribute lspFreq_sma[6]_quartile3 numeric
@attribute lspFreq_sma[6]_iqr1-2 numeric
@attribute lspFreq_sma[7]_amean numeric
@attribute lspFreq_sma[7]_linregc2 numeric
@attribute lspFreq_sma[7]_skewness numeric
@attribute lspFreq_sma[7]_quartile2 numeric
@attribute lspFreq_sma[7]_quartile3 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_iqr1-2 numeric
@attribute voiceProb_sma_iqr2-3 numeric
@attribute F0_sma_range numeric
@attribute F0_sma_linregerrA numeric
@attribute F0_sma_stddev numeric
@attribute F0_sma_iqr1-2 numeric
@attribute F0_sma_iqr2-3 numeric
@attribute F0env_sma_range numeric
@attribute F0env_sma_amean numeric
@attribute F0env_sma_quartile2 numeric
@attribute F0env_sma_quartile3 numeric
@attribute pcm_loudness_sma_de_amean numeric
@attribute pcm_loudness_sma_de_skewness numeric
@attribute pcm_loudness_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_linregerrA numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[2]_linregc2 numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_quartile1 numeric
@attribute mfcc_sma_de[3]_max numeric
@attribute mfcc_sma_de[3]_amean numeric
@attribute mfcc_sma_de[3]_linregerrA numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[4]_skewness numeric
@attribute mfcc_sma_de[4]_iqr2-3 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_linregerrA numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[6]_quartile3 numeric
@attribute mfcc_sma_de[7]_amean numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[7]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[12]_iqr2-3 numeric
@attribute lspFreq_sma_de[0]_linregc2 numeric
@attribute lspFreq_sma_de[0]_linregerrQ numeric
@attribute lspFreq_sma_de[0]_stddev numeric
@attribute lspFreq_sma_de[2]_amean numeric
@attribute lspFreq_sma_de[2]_quartile2 numeric
@attribute lspFreq_sma_de[4]_max numeric
@attribute lspFreq_sma_de[5]_stddev numeric
@attribute lspFreq_sma_de[7]_iqr1-3 numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0env_sma_de_linregc2 numeric
@attribute F0env_sma_de_quartile1 numeric
@attribute f0skewx numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LH2skewx numeric
@attribute LH3Minx numeric
@attribute f0deltaskewx numeric
@attribute f0AmpDeltameanx numeric
@attribute f0AmpDeltakurtx numeric
@attribute LHdeltakurtx numeric
@attribute LH3deltameanx numeric
@attribute StepUskewx numeric
@attribute StepOqmeanx numeric
@attribute StepArmsx numeric
@attribute StepAqmeanx numeric
@attribute StepAVarx numeric
@attribute StepU2meanx numeric
@attribute StepOdeltameanx numeric
@attribute StepAdeltameanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0Delta2Maxx numeric
@attribute f0Delta2Rangex numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH2Delta2Maxx numeric
@attribute LH2Delta2Rangex numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute LH3Delta2qmeanx numeric
@attribute StepUDelta2meanx numeric
@attribute StepUDelta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepODelta2skewx numeric
@attribute StepADelta2Maxx numeric
@attribute StepADelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
6.242969,-0.000445,1.943901,7.088864,145.1923,18.36802,-7.329963,-1.048516,13.42614,-38.98682,-5.121183,-5.618117,6.875125,-10.27617,-0.292877,0,-14.16227,-16.33794,-4.56456,0,5.793045,15.50186,-17.94618,11.45226,-43.74692,-3.321956,-8.055243,0,-8.887468,0,28.16434,-3.862566,-2.520678,0.14213,0.741906,0.349084,0.450989,0.224464,0.820159,0.101721,152,2.060972,0.010009,-1.099575,2.443413,0.049506,2.777122,2.778552,0.306368,2.792516,2.792516,0.036667,0.1625,0.151787,455.973,88.16758,126.1278,0,0,430.8392,321.9704,283.2878,404.7086,0.00032,0.536269,8.609462,0.987063,-0.025968,0.034321,3.638673,-0.480788,6.565711,-0.030411,0.979119,-0.469844,-0.694975,0.66767,-0.103638,1.437365,-0.505249,0.764992,-0.007857,5.025157,-0.234562,-0.002232,0.660854,0.000016,0.000516,0.022706,-0.000303,0,0.115831,0.020822,0.005369,680.1016,0.930728,0,0.06,5870.02,1.41,106.55,26.02,2.83,1,1.07,-5.35,0.22,-1.1,-579.94,-0.24,0.74,3,0.15,6619.99,48.08,-1.36,-0.89,0.71,33.71,83,276.76,1.08,145178.78,357378.78,5671.59,21972.91,20.66,1,-63.73,3.08,1.77,1.42,13.12,1.72,-9.78,S
10.72166,-0.000186,1.099312,5.351221,260.4439,39.40444,-1.191298,0.229987,25.60459,-40.30632,-4.267889,-3.691557,8.738051,-10.5515,-1.760344,0,-18.57685,-21.56264,-10.24027,0,12.42071,12.09059,-11.20113,11.1452,-42.15675,-5.020867,-11.23817,0,1.461586,0,33.06479,0.091514,1.918139,0.153851,0.90372,0.322224,0.51306,0.274607,1.060433,0.123307,1091,2.107213,0.013424,-0.227911,2.462298,0.088188,2.767903,2.752038,-1.191991,2.792516,2.806034,0.035833,0.173333,0.277951,484.8485,75.35123,99.24855,0,140.5225,398.9642,224.7753,211.9027,252.2664,-0.000157,0.974723,13.03433,1.606071,-0.012601,0.011893,4.232315,-0.891344,10.20999,-0.002769,1.57524,-1.042741,-0.364953,1.28653,-0.316949,1.796907,-1.084415,1.382603,-0.01794,6.358309,-0.146132,-0.054807,0.871314,0.000169,0.00101,0.031783,-0.000016,0,0.118863,0.021981,0.01513,559.5413,0.532578,0,0.7,308.75,0.35,68.43,12.04,1.19,1,1.48,-0.38,6.12,2.04,-82.24,-0.61,0.94,2.67,0.24,4376.15,35.55,-1.68,-1.85,0.65,25.11,54.25,249.81,1.78,360541.57,554699.03,6363.82,16196.15,11.55,1,-38.23,1.45,2.82,2.08,11.44,2.16,-7.52,S
6.343708,-0.000102,1.387268,4.630289,217.5122,27.30659,-5.836358,-0.898859,28.1159,-40.2767,-4.653343,-5.134265,8.134242,-9.321367,0,0,-13.39184,-21.86539,-4.81068,0,14.79838,17.77372,-16.03352,14.43897,-40.87626,-2.169773,-4.759116,0,-1.439765,0,45.99473,1.876373,-1.119088,0.173828,1.545054,0.349084,0.412944,0.37379,0.977295,0.039989,107,2.055421,0.022318,-0.89301,2.476769,0.004033,2.775997,2.777261,-1.641892,2.792516,2.792516,0.05,0.399167,0.266222,477.8542,102.4088,132.4627,0,84.62941,461.0507,345.3466,412.756,422.3971,0.000005,0.659354,9.369287,1.128315,0.000751,-0.005308,4.25018,-0.27564,8.858838,0.004152,1.03568,-0.438784,-0.673046,0.569567,-0.472427,1.413405,-0.312254,0.647987,0.01143,6.120293,-0.276664,-0.001248,0.574808,-0.00026,0.000752,0.027425,-0.000005,0,0.116096,0.031512,0.005147,776.5591,1.050283,0,0.89,7023.12,2.42,26.65,5.68,2.41,1,1.3,-3.95,3.48,2.04,-845.69,-0.35,0.84,4.84,0.42,14273.99,66.71,-4.89,-2.58,1.01,38.13,98.34,150.46,1.74,200960.06,277108.74,16103.55,31238.69,33.4,9,-36.47,1.53,2.42,2.01,12.15,1.63,-14.19,S
5.676255,0.000243,1.414256,5.262223,278.3117,30.05337,-3.22511,-0.654654,26.00008,-36.96891,-6.490496,-11.90935,9.73037,-14.35683,-3.057301,0,-8.453362,-25.85573,-9.014155,0,7.322241,13.29111,-22.87263,20.05004,-56.26529,-5.520305,-11.85079,0,4.025527,0,35.36721,3.493911,6.293459,0.140622,0.656745,0.338549,0.494429,0.370096,1.04208,0.124636,434,2.101131,0.026983,0.942029,2.488371,0.004527,2.770111,2.77076,-0.887167,2.792516,2.793238,0.0375,0.3725,0.297738,473.7357,114.876,141.8596,0,146.3659,454.8562,349.1843,396.546,453.1554,0.000165,0.419705,7.02853,1.394983,-0.018142,0.018577,4.890429,-0.772102,6.961844,0.005355,1.075326,-0.560398,-0.607096,0.885496,-0.525651,1.449641,-0.71845,1.151359,-0.009043,6.878558,-0.854419,-0.05413,0.76892,-0.000608,0.000713,0.026706,0.000095,0,0.1344,0.031199,0.010129,942.433,2.075068,0,0.16,5588.07,1.62,92.88,7.14,2.73,8,1.14,-2.98,3.44,0.71,-773.93,-0.49,0.54,3.1,0.22,5855.45,51.83,-4.19,-2.5,0.66,20.15,71.92,120.23,1.45,29074.63,86526.41,7579.31,20946.46,28.12,4.96,-43.49,1.6,2.22,1.97,11.81,1.79,-10.69,S
3.819568,0.000545,0.994011,3.587402,193.9315,19.33872,-5.652271,-0.79861,18.78786,-33.93636,-5.710414,-3.230516,7.820441,-10.76432,-1.450486,0,-6.13218,-18.87721,-6.74033,0,10.68538,12.4898,-15.84623,12.65448,-41.86934,-4.266709,-11.79191,0,0.872571,0,23.46601,-1.158548,-2.145283,0.184551,1.078865,0.347497,0.458311,0.281084,0.888246,0.079903,560,2.04847,0.019437,-1.252692,2.471367,0.05689,2.766241,2.776857,-1.255794,2.792516,2.792516,0.039167,0.186667,0.250314,471.9618,78.90723,99.13451,0,85.46185,439.9167,276.9223,265.9871,341.0955,0.000065,0.855854,7.826519,1.293577,-0.006068,-0.020351,3.824077,-0.70152,7.569777,0.005755,1.205366,-0.76298,-1.771328,1.068653,-0.667804,1.519981,-0.917968,0.980283,0.001309,6.175593,-0.126001,-0.017785,0.787266,-0.000902,0.000684,0.026152,-0.0003,0,0.113217,0.027084,0.009846,607.3029,1.277607,0,0.8,1559.85,0.95,54.41,6.62,2.07,1,1.35,-0.46,12.15,3.64,-526.77,-0.46,0.91,3.95,0.4,8950.56,47.55,-0.89,-1.87,0.86,29.76,68.2,80.11,2.27,18493.42,52997.52,13685.89,41541.79,31.96,3.25,-34.05,1.32,3.38,2.39,23.47,1.98,-10.75,S
5.679185,0.000041,0.911106,3.993336,209.4249,31.41056,-3.317929,-0.176716,25.7858,-40.35737,-6.771576,-7.594886,9.879707,-14.21355,-4.861841,0,-15.95461,-21.83805,-12.44086,-1.655029,9.34464,13.27133,-18.39986,9.840615,-40.33432,-4.809844,-12.28179,-3.816879,1.102568,4.529418,24.29996,-2.242279,1.422582,0.164138,1.148779,0.300131,0.46882,0.333666,0.974428,0.124883,426,2.051001,0.018145,-0.753955,2.486653,0.05464,2.762378,2.769666,-1.365766,2.780916,2.792516,0.035833,0.075,0.232081,464.9998,94.82322,108.6523,0,178.3369,436.279,256.2225,266.2798,303.4749,0.000307,0.379685,5.62861,1.618232,0.000888,0.024421,5.253078,-1.225998,7.115295,-0.005565,1.605029,-1.073056,-0.591204,1.436656,-0.237964,2.049006,-1.242256,1.724351,-0.003378,6.24032,-0.547704,-0.003476,1.081881,-0.001488,0.000985,0.031405,0.000169,0,0.116815,0.02981,0.013249,831.173,0.970492,-0.012502,0.51,1012.61,-0.37,52.93,5.79,2.46,16,1.71,-0.53,33.36,14.06,-19.77,-0.68,1.01,2.79,0.37,4136.57,47.28,-0.37,-0.57,0.65,24.18,66.34,56.23,3.09,99117.19,236201.21,6217.54,17048.05,20.77,4.72,-29.63,1.11,4.23,2.39,28.1,2.3,-9.95,S
4.449798,0.000192,0.972818,3.427,216.4823,25.38636,-1.888727,-0.151151,32.33203,-33.45876,-3.885558,-4.894979,8.738477,-11.42554,0,0,-5.723602,-18.95775,-2.391642,0,9.988023,14.69331,-11.72995,11.72995,-53.58815,-4.151373,-9.143114,0,2.58181,0,20.84969,-3.40924,-2.970854,0.175383,1.029753,0.347029,0.41284,0.368986,0.875096,0.03666,1273,2.062681,0.018248,-0.79527,2.471872,0.008803,2.783386,2.78666,-1.854604,2.792516,2.792516,0.044167,0.431667,0.246558,390.7708,70.33345,87.70253,0,58.92474,330.0055,213.7691,236.2126,236.2126,0.000163,0.251951,9.031261,1.106761,0.008662,0.000581,3.27199,-0.412798,9.002799,-0.009256,1.219406,-0.519147,-0.622209,0.731471,-0.464255,1.380871,-0.371097,0.725929,0.003439,4.866673,-0.419111,-0.014391,0.415622,-0.000503,0.00049,0.022147,0.000156,0,0.096407,0.024721,0.004872,310.872,0.688294,0,0.37,571.05,-0.49,47.05,8.94,2.16,1,1.44,-0.27,14.96,7.29,-179.55,-0.55,0.9,3.12,0.29,6109.11,37.41,-0.4,-1.33,0.72,28.2,57.69,71.82,2.37,27857.65,62945.04,5281.94,13764.66,15.23,1,-32.89,1.23,2.96,2.06,20.6,1.73,-7.09,S
3.585896,-0.000002,0.60165,3.08923,191.3029,26.32417,-13.29532,0.017179,34.93808,-46.01282,-12.0027,-15.01955,13.11148,-24.4332,-12.2402,-0.053308,-17.1721,-29.03934,-15.50419,-2.789886,15.85487,13.28617,-22.44402,9.604248,-45.57274,-4.254964,-13.6468,-4.516396,-0.066538,0,30.39907,-7.476349,-8.115364,0.181454,0.57038,0.320677,0.479419,0.259012,1.040196,0.206811,813,1.992806,0.034387,-0.065097,2.474358,0.159941,2.793705,2.793923,-1.01151,2.795963,2.85561,0.016667,0.0525,0.206945,445.0956,111.385,118.5955,95.39741,148.4157,391.5952,250.3762,254.3204,269.3269,0.000427,0.159756,4.567053,2.029206,-0.017069,-0.046812,11.04649,-1.674317,8.424731,-0.003115,2.123698,-1.78067,-0.43041,2.378776,-0.086566,2.971589,-2.370508,2.473664,-0.012995,11.93247,-0.143775,-0.035567,1.693013,-0.001481,0.000797,0.028249,-0.000051,0,0.140612,0.036973,0.02595,852.0596,0.85033,-0.573329,-0.44,1985.59,2.86,32.85,2.88,1.6,1,1.9,-2.1,26.41,18.6,-4235.07,-0.03,2.78,15.79,1.46,148664.13,199.8,-6.39,-6.29,3.64,24.18,60.04,122.87,3.48,207551.92,469193.66,98019.79,229236.06,275.51,1,-45.09,1.74,4.02,2.57,97.33,2.15,-41.11,S
3.888826,-0.001164,0.730621,2.840963,195.3954,29.98779,-14.92558,-0.539261,29.38091,-42.00518,-9.3017,-17.84281,8.650728,-18.75163,-6.599714,0,-16.62384,-23.29163,-9.773487,0,18.02834,12.60449,-15.03369,12.09499,-52.06885,-2.098687,-11.95007,-3.000081,-3.644347,0,25.72197,-7.746287,-15.15256,0.20538,0.744549,0.349084,0.499492,0.256739,0.948434,0.145455,245,1.996838,0.02117,-0.440395,2.443413,0.138005,2.775481,2.779908,-0.643938,2.792516,2.82182,0.038333,0.0625,0.365825,368.0884,111.6714,125.5848,0,253.134,342.3296,251.622,251.2816,279.8669,-0.000053,0.283032,5.149687,1.519965,0.014302,-0.013523,8.370734,-0.945466,7.128938,0.001273,1.40804,-0.841642,-0.451086,1.398613,0.086014,2.398223,-1.617472,1.543202,0.015433,9.402236,-0.26197,-0.066185,1.119962,-0.001377,0.000694,0.026362,-0.00004,0,0.136082,0.027709,0.016788,565.0258,0.988238,0,-0.78,2270.7,2.33,30.08,2.51,1.95,1,1.7,-2.37,9.25,11.3,-3026.97,-0.17,2.51,16.38,1.55,145255.31,280.06,-6.47,-1.1,3.95,36.66,69.54,265.88,2.63,330625.25,688882.21,68490.35,173988.86,314.09,1,-41.41,1.78,3.3,2.29,113.35,1.93,-57.88,S
4.524497,-0.000231,0.919466,3.533429,148.9542,27.97793,-11.16666,-0.328736,32.44205,-44.55168,-8.720059,-10.57607,13.3797,-21.41726,-6.944145,0,-15.27518,-32.18561,-18.78564,-4.647074,13.37771,15.88375,-24.06604,12.04773,-46.83662,-4.073493,-12.70056,-2.273981,0.404818,0.291999,22.35248,-9.541059,-12.21623,0.184256,0.646161,0.308033,0.459824,0.256094,0.961996,0.163007,653,1.995225,0.029953,-0.327681,2.467052,0.161092,2.794394,2.78629,-0.287862,2.792516,2.839005,0.038333,0.051667,0.233648,426.0036,111.9451,121.8476,91.95402,150.5259,390.8534,265.9098,258.3531,281.0024,0.000009,0.059557,4.403496,1.729893,0.001823,-0.048289,8.554859,-1.537789,9.515795,-0.00063,1.857415,-1.414988,-0.345841,1.841051,-0.222227,2.752922,-1.958517,2.308314,-0.002719,10.03033,-0.298146,0.015739,1.793214,-0.000259,0.00085,0.029152,-0.000033,0.000052,0.119305,0.034271,0.019998,1042.316,0.909701,-0.603616,-0.08,2378.68,5.48,47.31,2.69,2.63,1,1.72,-3.05,13.18,11.84,1836.78,0.78,2.69,12.25,0.77,98540.46,210.32,-4.01,-3,2.64,36.98,87.42,372.39,2.7,255518.73,738423.76,111082.11,304555.64,363.53,73.17,-47.46,2.12,3.64,2.38,95.54,2.12,-39.41,S
3.182053,-0.000805,0.550979,2.620173,140.0635,24.04109,-14.23457,-0.437223,31.25754,-48.13932,-10.6441,-7.531141,12.46734,-21.68501,-9.675121,0,-24.01032,-28.56476,-10.54295,0,36.37948,13.72179,-21.32838,12.37492,-53.53853,-3.72209,-12.8162,-1.265241,-4.719037,0,54.19974,-8.072002,-13.24827,0.182522,0.725089,0.32401,0.458488,0.291453,0.965511,0.158991,252,1.990652,0.02327,-0.284721,2.443413,0.145665,2.784425,2.753572,-0.75388,2.792516,2.837216,0.035,0.058125,0.242186,410.7743,102.2719,120.3833,90.39548,144.7733,373.2944,262.8772,271.8132,300.1411,-0.000061,0.16905,4.89021,1.573473,0.011873,0.009378,7.251987,-1.090313,7.739422,-0.007275,1.724173,-1.221198,-0.532151,1.742082,-0.338466,2.45624,-1.898927,1.893449,-0.001978,10.10656,-0.215802,-0.051883,1.400476,-0.001145,0.000659,0.025684,-0.000093,0,0.149393,0.031247,0.020815,866.4785,0.870357,-0.391554,-0.13,2958,2.48,44.84,2.76,1.84,1,1.78,-3.48,12.36,16.45,-942.12,0.36,2.72,14.39,1.32,112077.92,227.24,-0.26,-0.51,3.04,31.72,86.28,238.72,2.88,236775.31,650711.77,106563.17,251237.89,312.05,1,-49.44,2.22,3.27,2.35,66.48,1.92,-46.31,S
3.684741,-0.000101,0.536538,2.815944,152.7177,26.88555,-11.75436,-0.412862,35.55161,-54.97044,-9.9241,-13.82228,14.93154,-24.22175,-7.447494,2.34812,-10.0035,-30.22752,-15.60862,-1.430168,21.38388,13.49167,-23.43104,11.55639,-56.7937,-10.00271,-20.0792,-1.782528,-1.968195,-1.259858,27.21244,-7.968882,-9.636632,0.163188,0.482927,0.323221,0.458657,0.199698,1.020385,0.159602,684,2.012149,0.027506,0.089808,2.443413,0.134426,2.770697,2.770547,-0.77172,2.788985,2.833014,0.030833,0.051667,0.20813,401.3197,110.7013,121.2161,177.7778,80.28674,350.6683,254.4644,258.0341,273.3996,0.000478,0.203435,4.335404,1.932213,0.009094,-0.03466,8.642005,-1.614761,11.29694,-0.004212,2.161411,-1.639129,-0.546688,1.936929,-0.276154,2.802382,-2.244463,2.305071,-0.00132,11.05072,-0.141747,0.01599,1.653915,0.000127,0.000824,0.028699,-0.000048,0,0.141546,0.034528,0.027179,909.3386,0.866712,-0.91983,0.03,2160.47,3.18,30.36,3.5,2.25,1,1.85,-3.42,9.68,27.35,-1487.12,0.58,2.41,14.49,0.92,130554.01,165.41,-3.87,-1.75,3.11,28.32,75.44,255.1,3.44,244298.79,723997.67,88330.62,226986.83,285.47,73.89,-52.95,2.38,3.34,2.47,90.35,2.09,-34.11,S
4.113425,-0.001001,0.71288,3.117,144.4484,32.34324,-7.137594,-0.630912,33.43168,-44.75145,-7.090006,-8.922828,11.90089,-19.21154,-2.851025,0,-29.46373,-30.7107,-15.2855,0,20.22417,13.58947,-16.41546,11.31941,-48.12172,-5.379817,-14.87685,0,0.078171,0,34.49221,-8.123787,-14.72689,0.160728,0.887859,0.305381,0.423093,0.293615,1.013946,0.110577,154,2.023851,0.021203,-0.856844,2.443413,0.127197,2.779329,2.802371,-0.789113,2.792516,2.814322,0.043333,0.0725,0.248357,484.8485,109.0782,125.2597,86.79662,159.4429,461.2831,262.8035,267.1779,267.1779,0.000311,0.555362,5.660518,1.603062,-0.013856,-0.001138,6.491104,-1.108277,8.144008,-0.034009,1.646184,-1.049577,-0.73017,1.781302,-0.226388,2.332268,-1.331708,1.81765,-0.006039,8.796731,-0.334926,0.041805,1.165451,-0.000252,0.000809,0.028435,-0.000118,0,0.13552,0.02717,0.017465,727.772,1.235741,-0.537941,-0.28,1814.37,3.54,41.9,3.53,2.2,74,1.64,-2.33,11.55,11.32,-3413.47,0.09,2.68,9.37,0.66,57576,135.27,-0.21,-2.31,2,29.25,69.55,255.43,2.67,150967.85,393145.3,73589.3,239751.88,268.27,1,-44.02,1.84,3.61,2.42,55.99,2.04,-30.13,S
3.520813,-0.000882,0.581154,2.994485,127.0744,26.10075,-15.14973,-0.298827,22.85552,-46.11216,-12.54934,-11.72871,12.23206,-23.84259,-10.18253,0,-29.02728,-31.78693,-16.0778,-2.76009,24.80518,12.59815,-19.88292,11.20428,-51.54031,-2.533405,-13.46326,0,-4.256723,0.871182,34.1931,-6.093029,-10.52281,0.173597,0.771224,0.317397,0.45633,0.304065,0.6791,0.125784,299,2.00773,0.020057,-0.54689,2.467885,0.123437,2.769952,2.787864,-0.325642,2.787954,2.82434,0.0475,0.040833,0.204551,451.1278,124.7506,146.957,94.77924,174.965,435.1815,334.0219,344.0243,383.6017,0.001169,0.196755,4.022958,1.445729,-0.009325,-0.087866,6.21139,-1.257174,9.320444,0.001822,1.748612,-1.25228,-0.197689,1.594806,-0.004035,2.548402,-2.049459,2.006535,0.02261,11.17594,-0.058593,0.102924,1.55454,-0.001325,0.000696,0.026389,0.00008,0,0.126289,0.026404,0.018177,1581.431,1.72419,-0.306903,0.19,4839.17,2.56,27.74,3.31,2.39,1,1.78,0.64,14.21,14.93,-742.13,0.73,2.01,12.94,0.89,107540.58,173.45,1.22,-3.54,2.54,30.49,64.28,219.21,3.15,170738.02,442355.36,52402.12,128655.35,175.38,1,-37.86,1.8,2.89,2.58,78.94,2.18,-35.73,S
2.690767,-0.000665,0.525249,2.63097,108.115,27.21073,-17.92813,0.083537,28.45772,-44.35278,-8.100536,-13.26607,11.30145,-18.27839,-8.786237,2.561436,-23.56821,-39.71583,-27.07523,-17.23833,14.32675,12.54435,-22.52477,8.111718,-41.49463,1.565834,-14.96361,-12.30722,-1.888746,2.820708,25.47211,-10.76699,-14.96806,0.149207,0.812862,0.306937,0.475666,0.365262,0.98785,0.180117,102,1.935943,0.03127,-0.757814,2.504396,0.109521,2.774309,2.797675,-0.399111,2.784135,2.837935,0.049167,0.0425,0.148014,440.7982,110.8398,127.8367,172.4901,36.58479,403.6388,303.5937,298.5457,334.3147,-0.00004,0.089149,3.565726,1.82577,0.004149,-0.13913,8.780826,-1.625411,9.224808,-0.006277,2.077598,-1.703749,-0.193074,1.990393,-0.226677,3.111849,-2.481458,2.644067,0.012629,11.3386,-0.221688,0.11776,1.834864,-0.00054,0.001,0.031618,-0.000079,0.000493,0.134763,0.035617,0.022313,1370.706,1.912984,-1.693176,-0.27,2475.54,2.04,21.66,1.85,1.26,90,1.87,-0.82,7.3,17.28,3578.86,1,2.98,10.97,1.02,69119.55,210.87,-2.12,0.74,2.36,25.52,85.97,228.83,3.46,190519.55,410542.43,126862.89,361997.87,480,1,-46.68,2.09,3.5,2.86,69.82,2.34,-40.85,S
3.88287,0.000363,0.711628,3.281653,235.1269,35.77455,-11.56303,0.070832,25.3201,-53.18252,-12.57324,-10.90374,11.53182,-22.68433,-10.29309,-1.490006,-13.21404,-31.31216,-15.59586,-2.994523,18.2231,11.15498,-19.22905,10.05023,-41.23539,0.204304,-10.5409,-4.598601,-0.060067,-1.100052,26.8697,-6.339933,-7.710702,0.143209,0.587142,0.336632,0.524213,0.323235,1.08652,0.251291,403,2.033867,0.031606,-0.452763,2.526204,0.062558,2.762741,2.767773,-0.725142,2.778694,2.814718,0.0375,0.066458,0.250755,441.7508,113.9402,123.1853,0,230.2277,399.0548,287.4782,300.4167,312.5929,0.00095,0.350659,4.933554,1.854386,-0.004733,-0.052291,8.769646,-1.509475,9.836964,-0.014965,1.862438,-1.280419,-0.098123,1.523517,-0.232621,2.370206,-1.644058,1.933106,-0.031936,11.04206,-0.00958,0.017643,1.505269,0.000506,0.000941,0.030684,-0.000155,0,0.16013,0.029991,0.017929,968.7491,1.479594,-0.243908,0.21,2893.93,2.05,22.27,2.69,1.39,1,1.66,-2.4,8.36,11.34,-2075.32,0.08,2.56,11.99,0.97,82231.78,186.59,-3.08,-3.87,2.43,35.1,78.67,194.27,3.04,146576.45,319327.64,64653.82,163775.11,241.81,90.48,-48.71,2.11,3.39,2.38,56.62,1.98,-37.79,S
